transaction_sk,currency,transaction_type,transaction_status,topup_method,transaction_date
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-02-21 11:08:42.474823
b4b40589beb6,UGX,Deposit ,Failed,Mpesa,2025-04-07 15:45:01.854588
fd9db1b760a1,TZS,W,Failed,Cash Desk,2025-03-04 21:19:11.353819
339401cde518,RWF,Deposit ,Pending,Bank Transfer,2025-04-22 18:44:39.387043
45b911920b08,KS,Deposit ,Completed,Mpesa,2025-04-25 08:55:46.578211
57e82d9be633,USH,withdrawal,Failed,Paypal,2025-02-09 07:21:49.907973
2566c5ccdb10,USD,D,Failed,Paypal,2025-03-09 14:03:43.115734
cddabcffd5c7,RF,D,Failed,Bank Transfer,2025-03-24 14:23:32.840877
5a35968432e8,KES,W,Completed,Bank Transfer,2025-04-23 08:24:01.063371
e85f0bab05d8,USH,D,Failed,Bank Transfer,2025-02-18 17:50:34.250700
037c22d50024,TZSH,W,Failed,Cash Desk,2025-02-06 09:22:54.944178
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-02-28 05:48:12.533567
4d4c930a4b54,KSH,deposit,Failed,Cash Desk,2025-03-23 21:54:57.185989
b8536b339457,USD,W,Failed,Mpesa,2025-03-06 06:57:38.304284
f13cfb0b2453,TSH,W,Failed,Mpesa,2025-02-18 13:04:13.031852
d59b6dbd034c,RF, Withdrawal ,Failed,Bank Transfer,2025-02-16 06:16:04.124059
0e8df4a9ac48,USD,W,Completed,Paypal,2025-04-15 14:55:12.127854
25e711968d0b,USD,deposit,Failed,Cash Desk,2025-03-13 12:42:18.024624
af5abca0fe45,TZS,Deposit ,Failed,Paypal,2025-03-23 17:15:07.728821
1a99c857a0fa,RF,W,Failed,Bank Transfer,2025-03-28 09:40:38.519089
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-02-21 11:49:17.053053
d78b592aa958,USH,withdrawal,Failed,Mpesa,2025-02-19 17:46:38.619351
238a11fff81c,TZSH,deposit,Failed,Mpesa,2025-02-25 20:56:25.025590
d1ace776b4b9,RF,W,Failed,Paypal,2025-03-26 21:16:52.723439
275b3c0d47d7,KES,deposit,Failed,Card Payment,2025-02-12 08:04:56.429214
1927f06256bf,UGX,Deposit ,Failed,Bank Transfer,2025-02-19 17:04:24.463455
7556fb83e305,USD, Withdrawal ,Completed,Cash Desk,2025-04-19 08:12:17.213409
ae4dc6017db9,RWF, Withdrawal ,Failed,Mpesa,2025-02-22 22:18:44.944168
932f0aa80bac,KES,Deposit ,Failed,Paypal,2025-03-02 22:57:04.625618
8779e6fe1c73,UGX,withdrawal,Failed,Mpesa,2025-04-03 06:25:39.673976
af5abca0fe45,TZS,Deposit ,Failed,Paypal,2025-03-16 10:24:31.111327
25e711968d0b,USD,deposit,Failed,Cash Desk,2025-03-28 07:34:57.605666
4436d74ce573,KS, Withdrawal ,Failed,Bank Transfer,2025-04-05 05:17:37.807972
01967f26ced5,UGSH,withdrawal,Failed,Mpesa,2025-03-15 13:48:39.236954
a456e05df702,TZS,W,Completed,Mpesa,2025-04-18 12:38:52.483026
439a2198c460,RWF,withdrawal,Pending,Paypal,2025-04-27 21:53:30.295912
3fec5e9d2381,USD,deposit,Failed,Bank Transfer,2025-04-02 13:53:33.207659
21e9abfae71b,USH, Withdrawal ,Failed,Paypal,2025-02-25 00:51:14.229777
0d9affe4896c,TSH,withdrawal,Failed,Bank Transfer,2025-02-25 04:41:26.064010
aff84e559559,RWF,W,Pending,Cash Desk,2025-04-23 13:20:50.936481
526ad7451456,KSH,D,Failed,Bank Transfer,2025-03-13 11:07:59.867051
c8b9525114d6,UGX,D,Failed,Paypal,2025-02-20 09:11:51.525460
7ee35ebf794c,TZS, Withdrawal ,Completed,Paypal,2025-04-27 08:23:31.860373
0b8553017c2e,RWF,withdrawal,Failed,Mpesa,2025-03-05 13:37:05.782512
968f4700418f,KSH, Withdrawal ,Failed,Paypal,2025-03-15 01:14:24.191554
b65aeb096539,UGSH,W,Failed,Cash Desk,2025-03-24 11:07:31.200834
6c34a5a19564,USD,W,Failed,Cash Desk,2025-02-27 20:17:11.546572
ae4dc6017db9,RWF, Withdrawal ,Failed,Mpesa,2025-02-27 00:12:47.645055
fea4df2d4869,KSH,Deposit ,Failed,Paypal,2025-03-02 15:10:00.174707
0e7f7950eddd,USH,W,Pending,Cash Desk,2025-04-15 11:11:12.303652
53d194802434,USD,withdrawal,Failed,Cash Desk,2025-02-26 21:35:52.062050
3fec5e9d2381,USD,deposit,Failed,Bank Transfer,2025-04-03 03:40:37.479013
921056da457c,KSH,W,Failed,Paypal,2025-04-14 04:06:26.016335
ab1b1074d26a,USD,deposit,Failed,Card Payment,2025-03-05 18:44:18.814822
7ded5721e6f8,TZSH,deposit,Failed,Cash Desk,2025-02-07 06:10:50.946324
42b094b7f0c1,RF,deposit,Failed,Mpesa,2025-03-07 06:53:12.326575
83db581dac30,USD,D,Failed,Bank Transfer,2025-03-23 03:56:12.072246
e6b40050785e,USH, Withdrawal ,Failed,Cash Desk,2025-03-01 06:47:44.966723
50a0dd415718,TZS,D,Failed,Paypal,2025-03-17 05:35:54.348476
87fd0c444f2a,RWF,W,Failed,Cash Desk,2025-03-19 11:21:07.358564
275b3c0d47d7,KES,deposit,Failed,Card Payment,2025-03-14 01:04:17.478422
62b67f03d273,UGSH,Deposit ,Completed,Cash Desk,2025-04-18 18:40:29.004022
4eba0a05774d,TSH,D,Failed,Mpesa,2025-02-17 22:29:49.704043
29e6e2d61b68,RWF,D,Failed,Bank Transfer,2025-02-06 21:47:12.210293
ecbd78e96328,KS,Deposit ,Completed,Paypal,2025-04-27 00:44:31.590248
2be71bfa8808,UGX,deposit,Failed,Cash Desk,2025-03-06 00:28:11.712829
427e77cd4d27,TZSH,Deposit ,Failed,Cash Desk,2025-03-04 15:26:31.624059
29e6e2d61b68,RWF,D,Failed,Bank Transfer,2025-04-13 09:55:04.391126
9d45f46f45b7,KSH, Withdrawal ,Failed,Mpesa,2025-02-14 05:40:01.777892
d1d2013e8113,UGX,withdrawal,Failed,Paypal,2025-02-28 15:24:06.996777
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-03-11 17:02:39.489013
cddabcffd5c7,RF,D,Failed,Bank Transfer,2025-03-12 22:11:57.313960
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-03-04 02:29:28.441108
3494e6a8d092,USD,Deposit ,Failed,Cash Desk,2025-02-21 22:33:33.611959
bf5cf6a943a2,TZSH, Withdrawal ,Failed,Cash Desk,2025-04-08 18:56:47.978371
8b172ea1547d,RWF,Deposit ,Failed,Paypal,2025-03-19 17:08:35.161525
cb5c18e79bd8,USD,W,Failed,Bank Transfer,2025-03-14 02:16:43.577644
8d8b83f77be4,UGSH, Withdrawal ,Failed,Paypal,2025-02-19 21:29:32.594556
ab1b1074d26a,USD,deposit,Failed,Card Payment,2025-02-16 19:25:49.021068
004190af4bc8,RWF,deposit,Failed,Bank Transfer,2025-02-17 20:13:58.713623
2866bfa6b523,USD,deposit,Pending,Cash Desk,2025-04-23 09:24:47.574745
50a877e32994,UGSH, Withdrawal ,Failed,Cash Desk,2025-02-02 10:48:09.762014
7dbdf2e61568,USD,deposit,Completed,Mpesa,2025-04-18 17:02:21.617133
cde6ecec5478,USD,deposit,Completed,Card Payment,2025-04-21 13:54:07.883458
815c19adfba3,KS,withdrawal,Failed,Mpesa,2025-03-23 15:47:50.184331
75c8e7b3830b,UGX,D,Failed,Mpesa,2025-02-03 23:33:07.604511
037c22d50024,TZSH,W,Failed,Cash Desk,2025-04-06 02:24:19.972160
53d194802434,USD,withdrawal,Failed,Cash Desk,2025-02-05 13:04:30.945241
e0c9ef1aaaf2,KS,D,Completed,Paypal,2025-04-28 15:00:43.554450
1927f06256bf,UGX,Deposit ,Failed,Bank Transfer,2025-04-02 09:11:51.957405
c8dfad9d09bf,TZSH,W,Failed,Bank Transfer,2025-04-13 10:15:11.205503
e98d454b9c64,RF,D,Failed,Cash Desk,2025-02-26 02:09:29.360997
4436d74ce573,KS, Withdrawal ,Failed,Bank Transfer,2025-03-29 04:05:51.003777
88a58eaf3db6,USH,Deposit ,Failed,Bank Transfer,2025-03-20 08:23:50.628196
868979032845,TSH, Withdrawal ,Completed,Cash Desk,2025-04-24 02:30:50.743503
92d3ac76a705,RF,deposit,Failed,Cash Desk,2025-03-25 17:25:53.432508
cde6ecec5478,USD,deposit,Completed,Card Payment,2025-04-23 22:22:56.222315
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-04-01 01:41:46.104751
6f601acf4052,TZSH,D,Completed,Mpesa,2025-04-22 22:01:46.540738
cba1f6924f5a,RF,withdrawal,Failed,Cash Desk,2025-03-09 07:36:41.380584
ff0efb3d6711,KSH,withdrawal,Failed,Paypal,2025-03-23 16:03:47.296428
2d93181d36f4,UGSH,W,Pending,Bank Transfer,2025-04-27 20:36:43.780658
0a887e5a6bab,TSH,Deposit ,Failed,Cash Desk,2025-03-23 16:32:44.895715
14f8d673dc83,RWF,deposit,Failed,PayPal,2025-02-28 01:48:28.973985
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-03-20 20:39:28.833729
dbd56ff64c4c,UGSH,W,Failed,Bank Transfer,2025-03-10 22:33:53.630910
469a3cfa6422,TZSH,D,Pending,Bank Transfer,2025-04-20 06:28:28.635401
bf6dba03bbb9,RWF, Withdrawal ,Failed,Paypal,2025-03-26 00:01:21.276176
9c862132f553,KSH,W,Failed,Bank Transfer,2025-03-12 07:26:40.540708
219bd98f220c,USH,D,Failed,Paypal,2025-02-23 15:16:39.832884
cb5c18e79bd8,USD,W,Failed,Bank Transfer,2025-02-23 03:40:42.874124
87fd0c444f2a,RWF,W,Failed,Cash Desk,2025-02-03 07:16:57.090463
05c52e0786bf,USD,deposit,Pending,Bank Transfer,2025-04-19 20:29:39.465273
3e364c71d5b4,UGSH,Deposit ,Failed,Bank Transfer,2025-02-07 05:20:28.110799
67e530ca0bb6,USD,D,Failed,Mpesa,2025-03-10 15:07:09.627139
265a982f6fda,RWF,Deposit ,Pending,Cash Desk,2025-04-20 05:32:47.948639
0dbc9947f420,KES, Withdrawal ,Failed,Cash Desk,2025-03-29 02:32:11.819408
82293cbb91e5,UGSH,D,Failed,Bank Transfer,2025-02-13 18:25:15.257430
ac0893009d51,TZS,Deposit ,Failed,Bank Transfer,2025-02-12 03:29:59.255852
093c93dc5cf6,RWF,Deposit ,Failed,Bank Transfer,2025-02-09 08:50:42.013564
53d194802434,USD,withdrawal,Failed,Cash Desk,2025-02-21 13:39:33.448671
36f4824636e0,USD, Withdrawal ,Pending,Bank Transfer,2025-04-24 11:01:12.996406
91383450cf01,TZS,Deposit ,Failed,Mpesa,2025-02-10 20:08:46.420948
0409187369d7,RWF,deposit,Failed,Cash Desk,2025-02-11 03:51:54.157627
b3c9697c108f,KES, Withdrawal ,Failed,Bank Transfer,2025-02-20 01:11:43.365234
99819a3a9fab,USD,D,Failed,Cash Desk,2025-04-04 08:48:58.216103
08efa3951b67,TZSH, Withdrawal ,Failed,Paypal,2025-04-06 06:43:11.714202
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-02-16 00:39:13.011409
d35962d5cdfe,KES,D,Failed,Bank Transfer,2025-03-22 03:02:28.878039
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-03-14 00:02:28.820635
201051cf708c,USD,withdrawal,Failed,Paypal,2025-02-16 20:34:56.632549
dc97d5127093,USD,Deposit ,Failed,Bank Transfer,2025-04-11 22:17:52.254319
49de6387e4b7,KS,D,Failed,Paypal,2025-02-03 04:00:40.311055
8d8b83f77be4,UGSH, Withdrawal ,Failed,Paypal,2025-04-06 03:30:03.054423
316bad09b79f,TZS,withdrawal,Failed,Mpesa,2025-04-13 15:15:07.715034
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-03-12 13:45:30.233386
67e530ca0bb6,USD,D,Failed,Mpesa,2025-02-17 22:37:18.358142
dc97d5127093,USD,Deposit ,Failed,Bank Transfer,2025-04-04 11:38:25.430017
9e9bb4684c55,TZS,D,Failed,Mpesa,2025-02-25 16:57:37.518603
871fefe7ce54,RWF,W,Failed,Bank Transfer,2025-04-02 23:28:41.594594
4762f944ea2b,KSH,D,Failed,Paypal,2025-02-07 17:39:59.755404
aff53b34b976,UGX,withdrawal,Pending,Cash Desk,2025-04-22 07:39:37.087762
67e530ca0bb6,USD,D,Failed,Mpesa,2025-04-08 05:39:18.244341
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-03-06 02:36:05.351583
081cff3b9fed,KES,W,Failed,Paypal,2025-04-10 06:46:25.278294
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-04-07 06:19:22.045841
99819a3a9fab,USD,D,Failed,Cash Desk,2025-03-18 22:26:37.359321
871fefe7ce54,RWF,W,Failed,Bank Transfer,2025-03-26 02:06:18.207179
2f18c508e98a,USD,Deposit ,Completed,Bank Transfer,2025-04-26 06:39:22.426562
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-03-06 11:57:41.335996
323775fb3b0f,TSH,withdrawal,Failed,Mpesa,2025-02-07 14:37:15.777104
67e530ca0bb6,USD,D,Failed,Mpesa,2025-02-03 08:29:48.188890
0e8d5705924f,KS,W,Pending,Paypal,2025-04-26 21:56:43.386675
3e364c71d5b4,UGSH,Deposit ,Failed,Bank Transfer,2025-03-20 23:49:48.351773
57b0b1c3cf8d,USD,D,Pending,Cash Desk,2025-04-15 17:11:24.696527
f0ff8c9598c7,RF,Deposit ,Failed,Cash Desk,2025-02-16 17:36:41.414977
636b6178cf25,KES,deposit,Failed,Cash Desk,2025-03-25 04:02:20.742187
634cb0e58601,USD,W,Pending,Mpesa,2025-04-23 06:52:26.224756
60a831e39318,TZSH,deposit,Failed,PayPal,2025-03-13 02:54:11.957847
87fd0c444f2a,RWF,W,Failed,Cash Desk,2025-02-19 08:17:17.999362
f550a92729bb,KS, Withdrawal ,Failed,Mpesa,2025-02-19 21:04:43.029609
83db581dac30,USD,D,Failed,Bank Transfer,2025-03-15 23:49:20.231936
d17b1c7f76cd,TSH, Withdrawal ,Failed,Cash Desk,2025-03-02 04:27:26.052966
67e530ca0bb6,USD,D,Failed,Mpesa,2025-02-22 05:47:04.056825
99819a3a9fab,USD,D,Failed,Cash Desk,2025-02-05 04:05:53.406160
99b7cbaa542a,UGSH,Deposit ,Failed,Cash Desk,2025-03-15 04:50:49.069929
323775fb3b0f,TSH,withdrawal,Failed,Mpesa,2025-03-25 22:44:56.712403
ea2fa99cdeb1,RF,deposit,Completed,Mpesa,2025-04-19 17:08:37.548838
d99cce474c98,KSH, Withdrawal ,Pending,Bank Transfer,2025-04-18 16:45:13.361289
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-04-07 04:01:44.467158
23a95451de52,TZSH,Deposit ,Failed,Bank Transfer,2025-03-20 23:39:44.232129
1a1980706478,USD,deposit,Completed,Bank Transfer,2025-04-16 15:27:26.146252
7386933a29fa,KES,D,Failed,Mpesa,2025-03-26 07:20:35.762431
de14c1a0140f,UGX,deposit,Failed,Bank Transfer,2025-02-22 03:20:21.565587
50a0dd415718,TZS,D,Failed,Paypal,2025-04-07 10:56:29.294499
cff1ddab8efe,RF,deposit,Failed,Card Payment,2025-02-07 01:06:39.489959
67e530ca0bb6,USD,D,Failed,Mpesa,2025-04-11 16:36:32.323025
74ba0d303686,UGSH,Deposit ,Failed,Paypal,2025-03-24 23:55:30.341599
bdc143394e54,TZSH,withdrawal,Failed,Cash Desk,2025-02-18 20:15:11.142668
a6e19cd048f0,RWF,deposit,Pending,Cash Desk,2025-04-21 23:45:09.587551
d090fa904061,KSH,withdrawal,Failed,Cash Desk,2025-03-04 15:06:57.893410
b8536b339457,USD,W,Failed,Mpesa,2025-03-27 23:10:47.192107
c7f2d5c24184,TZSH,Deposit ,Failed,Paypal,2025-02-17 11:18:33.167718
8b172ea1547d,RWF,Deposit ,Failed,Paypal,2025-04-14 06:50:36.765743
d9b7cb336f05,KS, Withdrawal ,Failed,Paypal,2025-03-07 22:16:17.299376
d86a501d416b,UGSH,Deposit ,Pending,Cash Desk,2025-04-15 04:39:08.217753
515c19bab8e0,TZS,D,Pending,Mpesa,2025-04-15 09:02:26.533404
2f18c508e98a,USD,Deposit ,Completed,Bank Transfer,2025-04-26 02:41:52.202828
709bc89a98cb,KS,W,Failed,Bank Transfer,2025-04-09 21:43:36.525850
2a2b4e0dcca1,USH,W,Failed,Bank Transfer,2025-02-02 18:30:57.495605
f8ddec842c09,TZS, Withdrawal ,Failed,Mpesa,2025-03-21 00:16:13.457963
cddabcffd5c7,RF,D,Failed,Bank Transfer,2025-03-10 02:14:09.681405
c8c73f0a0367,KSH, Withdrawal ,Failed,Bank Transfer,2025-03-30 03:28:54.501395
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-02-02 11:40:33.843387
ff581affa1e5,TZS,Deposit ,Completed,Bank Transfer,2025-04-22 15:16:05.245102
0e9dee8954e3,USD,W,Completed,Cash Desk,2025-04-24 09:11:12.047887
2f94daaf1364,KS,Deposit ,Failed,Bank Transfer,2025-03-14 10:38:08.144678
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-04-03 21:58:25.439556
8377b3524b94,TZSH, Withdrawal ,Failed,Mpesa,2025-03-12 22:54:28.763453
4bc1ed7d8c66,RWF,Deposit ,Failed,Mpesa,2025-02-09 17:09:50.378023
7e4ce5aa8bba,KS,Deposit ,Failed,Cash Desk,2025-04-03 21:13:53.729686
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-03-30 02:58:02.465720
c8dfad9d09bf,TZSH,W,Failed,Bank Transfer,2025-04-11 13:41:37.017019
29e6e2d61b68,RWF,D,Failed,Bank Transfer,2025-02-03 10:20:12.644378
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-04-01 14:58:01.914789
401bdd2f614e,UGSH,deposit,Failed,Bank Transfer,2025-04-13 10:05:55.516309
83db581dac30,USD,D,Failed,Bank Transfer,2025-02-04 16:45:48.208396
b82941fc9005,RF,Deposit ,Failed,Paypal,2025-02-26 03:50:02.550177
d42b74778d3a,KS,deposit,Failed,Cash Desk,2025-03-18 04:37:23.745644
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-03-11 21:12:58.426271
2dfe31a08815,TSH,D,Failed,Bank Transfer,2025-03-05 12:53:21.569630
67e530ca0bb6,USD,D,Failed,Mpesa,2025-02-22 12:42:25.583487
77c5e09ac81f,KES, Withdrawal ,Failed,Mpesa,2025-04-11 23:40:11.793142
bde4db351a7f,USH,W,Failed,Cash Desk,2025-02-09 03:22:18.309631
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-03-24 07:58:22.516034
6c34a5a19564,USD,W,Failed,Cash Desk,2025-02-21 16:52:21.689881
709bc89a98cb,KS,W,Failed,Bank Transfer,2025-03-27 17:46:28.811251
47dd54090138,UGSH, Withdrawal ,Failed,Bank Transfer,2025-03-20 02:34:52.232167
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-02-12 20:05:49.569402
09ca9a38c648,RWF,withdrawal,Pending,Cash Desk,2025-04-25 02:06:43.337533
9d45f46f45b7,KSH, Withdrawal ,Failed,Mpesa,2025-03-09 10:34:40.168042
7cf5fb614f42,UGSH,deposit,Failed,Cash Desk,2025-02-15 15:51:52.498616
6c34a5a19564,USD,W,Failed,Cash Desk,2025-03-11 03:15:16.810625
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-03-20 13:55:43.867211
6c34a5a19564,USD,W,Failed,Cash Desk,2025-03-21 09:22:25.839510
06e4c956cd9c,USD,Deposit ,Pending,Mpesa,2025-04-15 06:05:54.063226
b73efacb58aa,TSH,W,Failed,Paypal,2025-04-14 20:19:30.691479
a710462c6fd2,RF,Deposit ,Failed,Mpesa,2025-02-23 00:26:40.758408
137866c44cc8,USD,W,Pending,Paypal,2025-04-17 13:30:37.052224
488f4923b8cd,UGSH,withdrawal,Completed,Paypal,2025-04-20 04:10:15.151792
8764b15da840,TSH,deposit,Failed,Mpesa,2025-02-20 21:00:18.755386
99819a3a9fab,USD,D,Failed,Cash Desk,2025-02-27 07:13:33.296058
cb2c3f507870,KS,withdrawal,Pending,Mpesa,2025-04-24 12:03:33.294094
1252693a1efa,UGX, Withdrawal ,Failed,Paypal,2025-03-04 12:22:37.634796
78e0b576bcb1,TSH, Withdrawal ,Pending,Paypal,2025-04-15 00:02:22.107647
201051cf708c,USD,withdrawal,Failed,Paypal,2025-03-07 10:50:20.785990
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-03-24 09:31:11.596254
dd2a6a827f16,UGX,Deposit ,Pending,Bank Transfer,2025-04-16 01:47:56.389738
fc2b9062abe7,TZSH,W,Failed,Paypal,2025-02-03 23:34:35.072531
f4898f37e44c,USD,withdrawal,Pending,Bank Transfer,2025-04-25 16:43:11.579195
4762f944ea2b,KSH,D,Failed,Paypal,2025-02-03 11:55:08.023173
27a558816643,USH,Deposit ,Failed,Cash Desk,2025-03-17 15:39:11.449709
0d48d1488a86,USD,W,Failed,Paypal,2025-02-20 06:53:48.873570
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-02-05 03:05:45.875760
bea1bf423a7a,KSH,D,Failed,Cash Desk,2025-03-18 16:27:17.421516
bda1e5624894,USD,withdrawal,Failed,Bank Transfer,2025-04-06 00:13:26.465179
d17b1c7f76cd,TSH, Withdrawal ,Failed,Cash Desk,2025-02-18 14:26:24.824654
1a99c857a0fa,RF,W,Failed,Bank Transfer,2025-02-24 22:45:15.858216
77c5e09ac81f,KES, Withdrawal ,Failed,Mpesa,2025-03-18 13:11:34.948687
d0d984b6e176,USH, Withdrawal ,Failed,Mpesa,2025-03-10 22:51:00.730424
23a95451de52,TZSH,Deposit ,Failed,Bank Transfer,2025-03-02 18:37:39.700073
72d6b0e0ed44,RWF,withdrawal,Failed,Bank Transfer,2025-03-30 21:40:08.584654
ab1b1074d26a,USD,deposit,Failed,Card Payment,2025-03-08 02:04:49.852849
3e364c71d5b4,UGSH,Deposit ,Failed,Bank Transfer,2025-03-28 02:01:01.440592
a152942ec53a,TSH,D,Failed,Paypal,2025-03-02 05:28:21.312944
1a99c857a0fa,RF,W,Failed,Bank Transfer,2025-03-14 23:04:33.312193
a01d545e1739,KS,D,Failed,Bank Transfer,2025-03-19 10:18:11.582669
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-03-17 23:14:11.598381
50a0dd415718,TZS,D,Failed,Paypal,2025-04-11 03:49:14.967322
dfdb624fc0cd,USD,deposit,Failed,PayPal,2025-03-21 21:01:50.323896
ff0efb3d6711,KSH,withdrawal,Failed,Paypal,2025-04-04 05:00:18.011915
99819a3a9fab,USD,D,Failed,Cash Desk,2025-04-04 00:12:59.147404
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-02-09 14:28:00.081311
72d6b0e0ed44,RWF,withdrawal,Failed,Bank Transfer,2025-03-08 11:57:48.442103
4d4c930a4b54,KSH,deposit,Failed,Cash Desk,2025-02-23 02:59:48.431115
83db581dac30,USD,D,Failed,Bank Transfer,2025-03-26 23:42:35.706820
316bad09b79f,TZS,withdrawal,Failed,Mpesa,2025-03-06 10:09:13.114357
09ca7ed6be90,RF,W,Failed,Cash Desk,2025-03-31 23:47:18.300728
ff0efb3d6711,KSH,withdrawal,Failed,Paypal,2025-03-26 06:51:26.556954
34e8f533ac6a,USH,D,Failed,Mpesa,2025-04-03 02:45:08.842630
bdc143394e54,TZSH,withdrawal,Failed,Cash Desk,2025-04-03 16:01:55.334368
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-02-24 11:26:33.652148
35135daa0227,KS,deposit,Failed,Bank Transfer,2025-04-14 05:40:17.344175
81888e99e1bd,USH,W,Failed,Paypal,2025-04-08 13:45:29.096364
af5abca0fe45,TZS,Deposit ,Failed,Paypal,2025-02-10 15:58:02.233560
8326a7dd8739,USD,Deposit ,Failed,Mpesa,2025-03-24 12:54:00.037759
b3c9697c108f,KES, Withdrawal ,Failed,Bank Transfer,2025-02-07 22:14:02.371876
d1f39d97bc71,UGX, Withdrawal ,Failed,Bank Transfer,2025-02-27 01:43:12.390497
8764b15da840,TSH,deposit,Failed,Mpesa,2025-02-16 02:49:59.849588
9c282dd72fc2,RWF,D,Failed,Mpesa,2025-02-16 23:48:53.298690
6d34d795b92e,KES,deposit,Failed,Bank Transfer,2025-03-17 02:33:07.961751
34e8f533ac6a,USH,D,Failed,Mpesa,2025-02-03 11:58:14.683273
fd9db1b760a1,TZS,W,Failed,Cash Desk,2025-03-15 20:59:55.805737
9c282dd72fc2,RWF,D,Failed,Mpesa,2025-04-01 04:24:32.134687
67e530ca0bb6,USD,D,Failed,Mpesa,2025-04-05 08:27:21.798230
865416d17e58,UGSH,Deposit ,Failed,Mpesa,2025-02-11 13:33:44.919751
dc97d5127093,USD,Deposit ,Failed,Bank Transfer,2025-04-06 16:27:20.273626
447b28ea4ba6,RWF, Withdrawal ,Pending,Mpesa,2025-04-27 01:09:55.457798
0d5bed1a9e00,USD, Withdrawal ,Failed,Paypal,2025-04-12 11:09:22.940162
f288c662ff74,USD,W,Completed,Mpesa,2025-04-18 20:34:53.466409
3cd40c008adf,TSH,W,Completed,Bank Transfer,2025-04-16 02:18:17.184060
67e530ca0bb6,USD,D,Failed,Mpesa,2025-03-20 09:13:59.865685
67d48f1d6538,KES,Deposit ,Failed,Cash Desk,2025-03-07 14:10:09.934257
ef689eb8897a,UGSH,withdrawal,Failed,Bank Transfer,2025-02-08 21:12:09.272539
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-04-10 13:07:44.107620
031bea2e883c,USD,withdrawal,Failed,Mpesa,2025-02-09 23:05:10.809624
77c5e09ac81f,KES, Withdrawal ,Failed,Mpesa,2025-03-03 12:40:20.193336
01eac648bab4,UGX,W,Failed,Bank Transfer,2025-04-07 02:31:57.875249
0910c1e524ba,TSH,withdrawal,Failed,Cash Desk,2025-02-23 20:12:43.833133
871fefe7ce54,RWF,W,Failed,Bank Transfer,2025-03-31 11:06:47.438448
2731ee0006ed,KES,Deposit ,Failed,Bank Transfer,2025-04-01 04:02:57.887398
262bdf2568be,UGX,W,Failed,Paypal,2025-02-20 10:29:10.063065
325ed4f5c3a2,USD, Withdrawal ,Failed,Bank Transfer,2025-02-13 23:36:46.729094
093c93dc5cf6,RWF,Deposit ,Failed,Bank Transfer,2025-03-19 15:07:35.309043
6726a38d2b47,KSH,W,Failed,Mpesa,2025-02-24 11:55:57.073848
75e0a66bb66c,UGSH, Withdrawal ,Completed,Mpesa,2025-04-24 09:39:40.239697
e36b02b6dd9d,TSH,deposit,Failed,Bank Transfer,2025-02-16 03:41:27.068131
61d1e68117a9,USD,Deposit ,Failed,Paypal,2025-03-15 22:26:33.478495
8b2627a09ace,KSH,Deposit ,Failed,Cash Desk,2025-02-22 00:31:22.279211
75c8e7b3830b,UGX,D,Failed,Mpesa,2025-02-08 23:58:14.225559
4be87051490c,TSH,D,Pending,Mpesa,2025-04-23 21:51:23.463157
439a2198c460,RWF,withdrawal,Pending,Paypal,2025-04-21 16:27:09.622264
815c19adfba3,KS,withdrawal,Failed,Mpesa,2025-03-26 14:47:01.863329
b65aeb096539,UGSH,W,Failed,Cash Desk,2025-03-19 01:14:47.543298
1c4292fb21ff,USD,deposit,Failed,Mpesa,2025-03-11 17:06:12.710246
b82941fc9005,RF,Deposit ,Failed,Paypal,2025-02-19 16:56:09.416391
1af212880c09,KSH,Deposit ,Failed,Bank Transfer,2025-04-11 12:11:18.329460
fe7dc9c809a3,UGX,W,Completed,Bank Transfer,2025-04-22 19:11:46.063330
